velo_id,session_trial,time,elbow_velo_x,elbow_velo_y,elbow_velo_z,rear_hip_velo_x,rear_hip_velo_y,rear_hip_velo_z,rear_knee_velo_x,rear_knee_velo_y,rear_knee_velo_z,shoulder_velo_x,shoulder_velo_y,shoulder_velo_z,wrist_velo_x,wrist_velo_y,wrist_velo_z,pelvis_velo_x,pelvis_velo_y,pelvis_velo_z,glove_elbow_velo_x,glove_elbow_velo_y,glove_elbow_velo_z,lead_hip_velo_x,lead_hip_velo_y,lead_hip_velo_z,lead_knee_velo_x,lead_knee_velo_y,lead_knee_velo_z,glove_shoulder_velo_x,glove_shoulder_velo_y,glove_shoulder_velo_z,glove_wrist_velo_x,glove_wrist_velo_y,glove_wrist_velo_z,torso_velo_x,torso_velo_y,torso_velo_z,torso_pelvis_velo_x,torso_pelvis_velo_y,torso_pelvis_velo_z
2481317,498_1,0.1972,-219.9,109.76,105.17,29.81,-53.65,-96.84,68.94,20.97,-9.02,-18.03,-35.6,-32.04,-998.59,546.02,-83.25,14.26,37.97,-1.7,-265.91,-132.98,100.19,-24.33,42.41,39.4,-22.31,10.76,-0.68,13.38,23.0,-76.37,-287.3,-23.81,-0.2,12.81,-2.23,24.17,21.85,-41.67,-27.82
2481318,498_1,0.2,-220.74,349.31,256.91,34.6,-55.21,-89.91,70.7,27.43,-11.97,-30.56,-39.08,-40.53,-1183.88,675.43,-134.42,10.78,44.26,3.47,-255.44,-143.3,114.93,-21.48,48.31,1.28,-25.87,12.18,-0.76,16.33,40.79,-49.29,-244.12,-9.53,-6.01,19.71,4.2,33.37,24.52,-41.24,-32.08
2481319,498_1,0.2028,-213.58,598.96,413.66,37.6,-53.84,-72.22,71.36,29.49,-12.95,-40.19,-41.72,-47.37,-1383.42,730.24,-176.88,8.52,47.17,7.29,-242.71,-153.46,123.53,-16.67,51.14,-36.28,-24.07,12.51,-0.77,16.91,49.54,-21.49,-190.62,7.27,-12.29,26.11,10.46,39.19,28.35,-37.74,-34.18
2481320,498_1,0.2056,-196.97,816.47,549.31,39.1,-49.29,-47.04,72.05,28.1,-12.35,-46.12,-43.01,-49.75,-1588.6,693.14,-211.4,7.69,46.3,9.06,-229.46,-133.93,103.32,-10.46,50.63,-69.07,-17.19,11.53,-0.7,15.26,49.51,2.45,-118.99,30.13,-19.61,32.17,15.72,41.38,33.72,-31.58,-34.57
2481321,498_1,0.2083,-171.29,963.93,640.0,39.36,-41.75,-19.02,73.5,24.82,-10.86,-47.38,-42.8,-45.33,-1780.71,561.82,-241.42,8.36,41.85,8.67,-217.24,-52.81,30.5,-3.89,46.89,-93.77,-6.68,9.31,-0.55,11.96,41.79,18.73,-19.52,61.95,-28.22,37.6,19.12,40.13,40.42,-23.83,-33.54
2481322,498_1,0.2111,-138.9,1016.68,669.97,38.39,-31.87,6.77,75.75,21.3,-9.21,-43.12,-41.37,-32.54,-1932.82,350.52,-270.88,10.48,34.52,6.61,-207.08,111.16,-110.23,1.77,40.35,-108.38,5.22,6.27,-0.36,7.77,28.11,24.92,113.16,103.12,-37.75,41.77,19.93,36.04,47.65,-15.93,-31.26
2481323,498_1,0.2139,-103.86,969.53,635.85,36.02,-20.7,25.91,77.96,18.74,-7.94,-32.96,-39.26,-10.9,-2014.5,88.39,-301.59,13.83,25.39,3.76,-199.32,357.41,-317.3,5.35,31.65,-112.34,16.06,3.09,-0.15,3.41,10.75,20.4,273.79,149.57,-46.86,43.93,17.79,30.11,54.29,-9.31,-27.88
2481324,498_1,0.2167,-71.09,837.8,547.62,31.95,-9.48,35.57,78.59,17.56,-7.26,-17.38,-37.12,19.02,-1998.48,-185.04,-331.38,18.04,15.6,1.09,-193.78,659.51,-569.04,6.02,21.56,-106.47,23.64,0.53,0.02,-0.54,-7.41,6.44,443.47,192.16,-53.17,43.58,12.84,23.6,59.38,-4.96,-23.74
2481325,498_1,0.2194,-45.34,652.78,425.88,25.92,0.5,35.0,75.98,17.32,-7.01,2.11,-35.55,55.53,-1867.73,-427.01,-353.97,22.65,6.24,-0.66,-190.0,970.43,-827.45,3.46,10.9,-92.66,26.39,-0.67,0.1,-3.73,-22.94,-13.8,592.2,218.34,-53.56,40.85,5.78,17.81,62.45,-3.21,-19.46
2481326,498_1,0.2222,-30.11,453.31,296.44,17.91,8.13,25.54,68.88,17.0,-6.77,23.17,-35.03,95.95,-1620.88,-600.37,-360.87,27.23,-1.85,-1.2,-187.55,1235.21,-1047.8,-2.17,0.47,-73.5,23.64,0.01,0.07,-5.91,-32.18,-35.81,686.63,216.03,-44.88,36.52,-2.27,13.93,63.72,-3.77,-15.93
2481327,498_1,0.225,-26.87,276.25,184.0,8.22,12.66,10.27,57.01,15.43,-6.08,43.06,-35.86,136.7,-1274.32,-682.04,-344.88,31.42,-8.07,-0.8,-186.29,1405.92,-1190.25,-10.28,-9.04,-51.88,15.55,2.88,-0.12,-6.87,-31.85,-54.58,700.49,177.84,-24.77,31.85,-10.03,12.76,64.06,-5.87,-14.24
2481328,498_1,0.2278,-34.73,148.78,106.85,-2.47,13.84,-6.84,41.28,11.7,-4.56,59.3,-38.15,173.58,-860.81,-668.41,-303.59,34.99,-12.17,-0.15,-186.31,1453.1,-1229.08,-20.03,-17.11,-30.63,3.05,7.94,-0.45,-6.43,-19.93,-65.73,623.85,103.67,7.51,28.22,-16.36,14.59,64.54,-8.57,-15.37
2481329,498_1,0.2306,-203.68,-190.93,-141.93,-15.62,35.69,9.91,16.52,-7.43,3.06,34.26,-25.92,77.95,-324.72,-413.34,7.93,25.94,-38.21,0.96,-210.2,359.6,303.0,-4.29,-45.29,-53.31,5.57,10.98,-0.37,10.41,55.1,-28.11,-205.87,185.89,-25.11,19.58,-24.25,13.42,-49.24,-11.39,12.99
2481330,498_1,0.2333,-71.28,80.11,83.2,-22.3,7.82,-31.29,6.53,-2.82,1.25,75.02,-46.41,217.21,-16.76,-433.31,-168.67,39.46,-14.61,-1.39,-190.75,1166.72,-977.66,-40.25,-28.01,1.46,-29.57,23.02,-1.5,-0.57,36.33,-56.69,264.85,-118.56,101.45,27.78,-22.34,25.81,68.84,-12.7,-27.88
2481331,498_1,0.2361,-92.22,122.57,124.25,-28.76,2.74,-33.68,-7.38,-12.19,4.99,74.17,-51.16,215.12,315.59,-277.92,-99.07,39.93,-14.02,-4.32,-195.04,867.15,-710.43,-48.53,-31.15,9.18,-46.53,31.66,-2.13,4.92,73.69,-38.17,60.71,-240.3,154.92,31.12,-22.2,33.45,72.46,-13.18,-38.5
2481332,498_1,0.2389,-111.07,187.36,178.68,-31.33,-1.74,-29.02,-16.14,-21.21,8.58,68.72,-54.92,192.65,533.07,-141.99,-45.5,38.87,-13.38,-8.75,-200.17,498.67,-376.11,-54.26,-33.52,10.52,-61.92,39.89,-2.77,11.75,109.97,-14.78,-91.38,-352.62,205.46,35.83,-20.82,40.94,75.87,-12.27,-50.47
2481333,498_1,0.2417,-127.02,244.66,223.13,-29.45,-4.07,-19.18,-18.78,-28.43,11.45,60.18,-56.41,148.76,611.92,-48.74,-17.09,36.13,-13.79,-14.22,-205.37,92.63,-1.55,-56.69,-36.1,5.7,-74.37,46.91,-3.36,19.19,139.64,9.25,-139.93,-448.71,247.41,40.63,-19.06,47.16,77.74,-9.74,-62.2
2481334,498_1,0.2444,-141.04,261.99,231.2,-23.35,-2.96,-7.35,-15.62,-32.73,13.15,50.2,-54.48,85.09,546.89,-9.33,-17.64,31.8,-16.33,-20.19,-209.44,-314.25,379.18,-55.44,-40.03,-4.6,-82.73,52.15,-3.86,26.14,158.71,30.57,-41.74,-527.68,275.24,44.16,-17.66,51.15,76.96,-5.28,-72.17
2481335,498_1,0.2472,-155.27,206.96,175.55,-14.13,2.28,2.8,-8.14,-33.63,13.5,40.44,-48.36,6.27,350.33,-23.95,-45.65,26.3,-21.84,-26.21,-210.58,-677.92,722.91,-50.62,-46.45,-19.55,-86.2,55.26,-4.23,31.33,165.6,47.82,232.58,-592.6,282.97,45.26,-17.12,52.18,72.86,1.38,-79.23
2481336,498_1,0.25,-172.02,50.42,30.61,-3.6,11.56,8.12,1.34,-31.43,12.6,32.44,-37.9,-80.46,46.73,-85.28,-95.32,20.34,-30.65,-32.03,-206.37,-949.02,979.6,-42.88,-56.09,-38.34,-84.5,56.18,-4.44,33.63,161.17,61.84,693.38,-646.33,263.14,43.16,-17.59,49.78,65.44,10.34,-82.67
2481337,498_1,0.2528,-192.76,-229.09,-223.28,6.19,23.93,6.81,10.38,-27.12,10.86,27.53,-23.59,-166.25,-334.98,-182.39,-157.79,14.82,-42.36,-37.57,-193.94,-1080.73,1100.67,-33.35,-68.95,-60.12,-78.07,55.0,-4.5,32.34,148.07,74.99,1326.43,-687.17,206.49,37.59,-18.97,43.76,55.29,21.21,-82.22
2481338,498_1,0.2556,-217.47,-639.04,-594.04,13.57,37.66,-1.2,17.14,-21.93,8.77,26.61,-6.52,-241.98,-768.13,-303.38,-222.03,10.52,-55.69,-42.77,-170.72,-1040.94,1051.74,-23.47,-83.94,-83.71,-68.13,51.9,-4.38,27.47,129.51,89.75,2087.47,-707.17,103.42,28.88,-20.92,34.25,43.39,32.99,-77.98
2481339,498_1,0.2583,-244.47,-1165.57,-1071.12,17.84,50.47,-14.45,21.06,-16.95,6.78,29.89,11.79,-299.78,-1231.11,-435.66,-275.26,7.82,-68.58,-47.5,-135.52,-823.86,825.0,-14.64,-98.83,-107.4,-56.62,47.06,-4.07,19.77,108.22,107.21,2899.74,-694.98,-52.01,17.88,-22.97,21.77,30.79,44.04,-70.33
2481340,498_1,0.2611,-270.79,-1768.02,-1620.17,19.65,59.98,-30.58,23.08,-12.61,5.07,36.68,29.54,-334.12,-1705.38,-564.26,-303.41,6.49,-78.53,-51.61,-89.6,-455.82,445.67,-8.0,-110.51,-128.91,-45.91,40.56,-3.57,10.61,85.83,126.18,3658.9,-642.53,-256.09,5.95,-24.61,7.18,18.39,52.42,-59.94
2481341,498_1,0.2639,-293.02,-2378.99,-2182.52,20.92,64.2,-47.1,25.41,-8.62,3.54,45.27,44.91,-342.67,-2170.51,-669.94,-292.86,5.68,-83.13,-54.91,-37.17,8.23,-31.11,-4.08,-115.61,-145.68,-38.47,32.45,-2.85,1.58,62.94,143.28,4249.78,-551.44,-490.33,-5.31,-25.35,-8.36,6.75,56.33,-47.74
2481342,498_1,0.2667,-308.2,-2914.05,-2683.1,24.31,61.94,-61.97,30.81,-4.16,1.86,53.13,56.32,-326.52,-2599.5,-729.69,-234.78,4.12,-80.67,-57.3,15.09,496.37,-532.12,-2.82,-111.38,-155.45,-36.53,22.8,-1.91,-5.89,39.72,154.1,4574.14,-434.17,-720.94,-14.29,-24.76,-23.59,-3.95,54.6,-34.85
2481343,498_1,0.2694,-314.61,-3291.57,-3047.52,32.38,53.12,-73.74,41.59,1.64,-0.31,57.42,62.63,-289.99,-2957.78,-721.05,-132.16,0.52,-70.62,-58.78,59.65,936.36,-983.22,-3.69,-96.48,-156.71,-41.72,11.83,-0.77,-10.98,16.62,154.83,4580.22,-308.2,-905.6,-19.73,-22.55,-37.38,-13.79,47.13,-22.38
2481344,498_1,0.2722,-312.15,-3456.89,-3223.87,46.67,38.81,-81.36,58.72,9.1,-3.1,55.69,63.31,-239.58,-3207.5,-629.26,-6.58,-6.0,-53.81,-59.42,90.2,1272.44,-1326.86,-5.97,-71.52,-148.93,-54.77,0.09,0.51,-13.62,-5.26,143.78,4279.29,-186.82,-1005.62,-20.96,-18.65,-48.91,-22.93,34.89,-11.25
2481345,498_1,0.275,-301.99,-3399.4,-3198.69,67.07,20.96,-83.96,81.33,17.73,-6.35,46.6,58.39,-182.46,-3317.01,-453.23,101.53,-15.54,-32.31,-59.37,103.41,1477.54,-1534.84,-9.08,-39.05,-132.45,-75.44,-11.5,1.81,-14.37,-24.22,122.19,3739.52,-73.29,-997.41,-18.1,-13.28,-57.75,-31.39,19.74,-2.05
2481346,498_1,0.2778,-285.65,-3152.46,-2998.12,91.69,2.01,-80.7,106.84,26.19,-9.56,30.4,48.28,-124.79,-3273.89,-206.96,143.91,-27.32,-8.96,-58.81,99.66,1556.21,-1611.61,-12.8,-3.12,-108.25,-102.43,-21.73,2.96,-14.16,-38.5,94.08,3061.48,37.78,-878.11,-11.98,-6.94,-63.9,-39.02,3.93,5.01
2481347,498_1,0.2805,-264.03,-2776.85,-2673.79,117.23,-15.55,-70.95,131.61,32.81,-12.1,8.95,33.59,-70.66,-3097.59,84.04,83.79,-39.83,13.2,-57.85,82.45,1536.94,-1586.45,-17.32,31.57,-77.87,-133.65,-29.28,3.79,-13.85,-46.86,65.18,2349.25,153.73,-665.1,-3.97,-0.38,-67.54,-45.4,-10.39,9.95
2481348,498_1,0.2833,-236.79,-2338.01,-2282.75,139.81,-29.56,-54.79,151.83,36.2,-13.46,-14.66,15.11,-21.84,-2845.95,388.17,-87.74,-51.19,31.51,-56.5,57.04,1457.11,-1498.14,-23.13,60.62,-43.31,-166.51,-33.04,4.13,-13.96,-49.04,41.28,1688.95,276.34,-391.73,4.38,5.51,-68.9,-49.99,-21.61,12.95
2481349,498_1,0.2861,-202.6,-1888.45,-1871.62,155.83,-38.41,-33.41,164.48,35.83,-13.41,-36.8,-6.11,21.56,-2610.86,672.46,-349.03,-59.58,44.06,-54.62,28.87,1348.11,-1379.62,-30.77,80.65,-7.13,-198.31,-32.41,3.87,-14.5,-45.78,26.4,1138.38,397.37,-101.24,11.64,9.92,-68.07,-52.23,-28.83,14.21
2481350,498_1,0.2889,-160.06,-1459.6,-1469.17,162.83,-41.21,-9.32,167.88,32.3,-12.15,-54.13,-28.58,60.11,-2503.26,906.24,-660.17,-63.68,49.9,-51.98,2.3,1226.99,-1249.26,-40.57,89.84,27.7,-226.62,-27.46,2.97,-15.04,-38.44,21.67,725.56,499.1,161.04,16.77,12.27,-65.04,-51.72,-31.81,13.96
2481351,498_1,0.2917,-108.8,-1061.34,-1085.79,159.89,-37.82,14.03,161.97,27.14,-10.19,-64.26,-50.35,94.33,-2631.96,1064.83,-981.52,-62.94,49.02,-48.38,-19.88,1096.8,-1110.95,-52.39,88.02,58.07,-249.54,-18.94,1.52,-14.89,-28.63,25.21,452.36,559.89,357.0,19.29,12.35,-59.88,-48.4,-30.8,12.43
2481352,498_1,0.2944,-50.16,-685.56,-716.33,147.72,-28.83,32.92,148.02,22.27,-8.23,-66.23,-69.17,124.45,-3081.29,1133.55,-1287.81,-57.62,42.2,-43.8,-36.37,952.83,-960.32,-65.65,76.48,81.13,-265.89,-8.1,-0.35,-13.34,-17.71,33.09,300.2,562.14,464.51,19.2,10.36,-52.85,-42.58,-26.38,9.95
2481353,498_1,0.2972,12.81,-311.52,-344.6,128.32,-15.49,44.3,128.28,19.34,-6.85,-60.62,-82.84,150.64,-3890.67,1111.1,-1572.13,-48.65,30.82,-38.57,-46.91,789.81,-792.01,-79.46,57.6,94.87,-275.32,3.55,-2.43,-9.85,-6.63,41.03,235.84,499.13,482.69,16.93,6.86,-44.65,-34.87,-19.29,6.9
2481354,498_1,0.3,76.09,87.58,51.06,104.43,0.41,46.46,105.43,19.22,-6.37,-49.29,-89.58,173.5,-5037.79,1011.7,-1839.59,-37.36,16.59,-33.38,-51.77,606.19,-604.07,-92.9,34.37,98.53,-278.42,14.56,-4.49,-4.08,4.1,46.1,216.05,377.73,431.59,13.2,2.55,-36.34,-26.04,-10.38,3.67
2481355,498_1,0.3028,135.67,536.84,490.84,79.03,16.72,39.41,82.13,21.72,-6.78,-34.85,-88.41,194.3,-6426.99,865.23,-2094.57,-25.21,1.35,-29.14,-51.32,404.33,-398.44,-105.27,9.91,92.77,-276.66,23.81,-6.34,4.12,14.31,47.8,191.06,216.68,346.42,8.86,-1.88,-29.18,-16.86,-0.7,0.62
2481356,498_1,0.3056,188.33,1050.89,985.44,54.82,31.17,24.86,60.71,25.77,-7.76,-20.08,-79.27,214.69,-7887.57,714.51,-2327.29,-13.61,-13.07,-26.75,-45.99,188.28,-178.82,-116.26,-12.82,79.55,-272.32,30.6,-7.83,14.85,24.0,48.13,107.53,41.77,268.35,4.8,-5.94,-24.33,-8.02,8.56,-1.95
2481357,498_1,0.3083,231.96,1625.3,1528.28,34.08,41.69,5.81,42.98,29.78,-8.83,-7.35,-63.02,235.96,-9190.08,607.95,-2505.84,-3.74,-25.01,-26.79,-36.3,-38.6,51.59,-125.89,-31.31,61.64,-268.04,34.65,-8.84,28.15,33.25,50.58,-87.3,-119.46,234.8,1.79,-9.41,-22.63,-0.11,16.11,-3.81
2481358,498_1,0.3111,265.39,2230.36,2090.07,18.47,46.66,-13.99,30.15,32.15,-9.47,1.66,-41.32,258.08,-10090.03,586.28,-2580.67,3.46,-33.14,-29.38,-23.08,-274.88,291.3,-134.42,-43.67,41.89,-266.36,35.97,-9.27,43.96,42.07,58.54,-439.13,-241.89,271.0,0.36,-12.26,-24.34,6.35,20.71,-4.78
2481359,498_1,0.3139,287.99,2810.15,2618.4,9.04,45.15,-30.69,22.85,31.67,-9.32,6.08,-16.29,278.98,-10396.56,665.87,-2503.7,7.34,-36.52,-34.19,-7.5,-520.6,540.06,-142.1,-48.73,22.41,-269.12,34.64,-9.01,61.96,50.16,73.73,-977.37,-305.38,384.01,0.68,-14.56,-29.18,10.8,21.44,-4.81
2481360,498_1,0.3167,299.28,3289.9,3045.27,6.28,37.06,-41.14,21.15,27.81,-8.2,5.72,9.8,294.64,-10038.42,827.92,-2254.06,7.57,-34.8,-40.62,9.09,-775.41,797.07,-148.96,-46.13,3.99,-277.06,30.67,-7.9,81.47,56.68,95.21,-1703.9,-295.81,559.59,2.5,-16.34,-36.45,12.64,17.94,-4.03
2481361,498_1,0.3194,298.96,3592.78,3302.78,10.15,23.15,-43.4,24.69,20.75,-6.16,0.78,34.92,299.94,-9086.26,1023.16,-1853.41,4.1,-28.22,-48.02,25.66,-1035.59,1058.09,-154.74,-36.36,-13.97,-289.73,23.94,-5.78,101.37,60.1,119.45,-2581.86,-205.31,762.76,5.22,-17.57,-45.16,11.23,10.48,-2.73
2481362,498_1,0.3222,287.07,3662.33,3343.6,20.19,4.92,-37.17,32.76,11.27,-3.41,-8.33,57.61,290.12,-7716.15,1190.74,-1360.79,-2.87,-17.67,-55.88,41.86,-1290.74,1312.22,-158.89,-20.78,-33.0,-305.66,14.38,-2.53,120.14,58.25,141.24,-3528.08,-32.31,943.15,7.99,-18.2,-54.39,6.01,0.02,-1.35
2481363,498_1,0.325,264.39,3481.57,3157.28,35.59,-15.55,-23.75,44.45,0.51,-0.3,-21.16,77.16,262.32,-6141.45,1279.31,-852.48,-12.93,-4.61,-63.9,58.29,-1521.41,1539.75,-160.69,-1.5,-54.69,-322.86,2.2,1.84,136.03,48.75,155.17,-4414.52,217.79,1046.25,9.91,-18.2,-63.37,-3.42,-12.01,-0.33
2481364,498_1,0.3278,232.6,3079.11,2774.39,55.16,-35.84,-5.67,58.63,-10.25,2.78,-37.14,93.55,216.59,-4553.83,1259.42,-400.57,-25.51,9.13,-71.97,76.1,-1699.87,1713.1,-159.54,18.82,-79.68,-339.32,-11.88,7.08,147.27,29.76,157.0,-5085.44,530.58,1029.97,10.2,-17.66,-71.68,-17.09,-23.9,0.02
2481365,498_1,0.3305,7.88,918.29,727.86,58.01,5.86,19.1,49.48,3.71,-1.05,-88.57,75.21,-68.78,-574.74,237.35,24.58,-21.54,-12.06,-88.02,206.33,-659.7,-646.65,-186.27,-14.2,-166.44,-416.0,-29.39,12.74,67.68,68.14,154.99,-293.47,139.13,-73.29,-12.84,-9.45,-91.85,38.5,-9.51,-6.03
2481366,498_1,0.3333,152.61,1884.79,1678.6,100.69,-66.72,32.4,89.18,-27.61,7.66,-75.02,118.63,87.19,-1843.77,897.58,150.24,-55.02,31.17,-88.14,118.39,-1785.14,1785.25,-147.8,51.72,-134.23,-364.54,-39.98,17.86,150.36,-35.88,118.09,-5252.69,1224.14,627.95,4.43,-15.84,-86.09,-54.78,-40.85,-1.28
2481367,498_1,0.3361,110.9,1254.04,1111.38,123.0,-74.11,47.46,102.43,-33.05,9.12,-94.31,128.15,17.07,-842.2,609.08,227.27,-70.11,36.68,-96.05,140.91,-1662.73,1656.97,-138.24,60.15,-157.47,-372.42,-50.34,21.9,141.17,-76.45,79.52,-4669.62,1513.98,324.45,-1.26,-15.02,-92.46,-76.31,-43.71,-2.47
2481368,498_1,0.3389,72.11,691.0,610.13,142.44,-75.43,58.25,112.04,-36.24,9.91,-111.66,135.67,-46.43,-91.24,308.61,201.71,-84.18,37.78,-103.58,160.93,-1445.84,1435.69,-127.67,62.07,-172.89,-377.63,-56.06,24.08,125.65,-114.71,32.04,-3754.67,1699.61,36.43,-7.87,-14.41,-98.37,-97.37,-42.36,-3.65
2481369,498_1,0.3417,38.5,237.19,209.57,157.27,-71.21,64.95,116.33,-37.52,10.14,-125.45,140.73,-96.86,429.72,46.9,117.24,-96.4,34.76,-110.4,175.71,-1171.93,1158.71,-117.48,57.98,-177.48,-380.96,-56.34,24.01,105.56,-144.04,-20.53,-2682.02,1747.69,-185.06,-14.38,-13.99,-103.59,-116.1,-37.14,-4.75
2481370,498_1,0.3444,11.52,-88.65,-75.93,166.11,-62.53,68.51,114.04,-37.32,9.95,-134.47,142.76,-130.07,756.7,-132.89,20.26,-106.11,28.36,-116.15,183.77,-887.17,871.36,-109.0,49.09,-169.93,-383.15,-51.33,21.69,83.24,-158.8,-74.09,-1635.03,1651.65,-315.2,-19.78,-13.64,-107.63,-130.88,-28.77,-5.91
2481371,498_1,0.3472,-8.17,-287.48,-249.07,168.1,-50.59,70.25,104.67,-36.04,9.46,-138.06,141.33,-144.76,935.17,-204.7,-51.53,-112.78,19.46,-120.44,185.57,-633.09,613.97,-103.32,36.97,-151.01,-384.72,-42.08,17.55,61.13,-155.75,-124.41,-758.59,1433.07,-355.18,-23.32,-13.23,-109.84,-140.5,-18.09,-7.4
2481372,498_1,0.35,-20.47,-375.47,-325.29,163.05,-36.45,71.41,88.66,-33.9,8.76,-136.3,136.43,-142.36,1014.34,-165.1,-76.53,-116.04,8.86,-122.86,183.36,-436.87,412.73,-101.25,23.05,-123.43,-385.91,-30.29,12.32,41.33,-134.8,-167.44,-133.99,1133.95,-324.31,-24.74,-12.7,-109.63,-144.36,-5.94,-9.42
2481373,498_1,0.3528,-25.62,-379.63,-328.64,151.53,-20.85,72.94,67.49,-31.02,7.89,-129.87,128.58,-126.54,1040.52,-33.82,-51.14,-115.72,-2.81,-123.02,180.38,-308.3,276.97,-103.17,8.47,-91.22,-386.76,-17.91,6.9,25.21,-98.99,-199.9,223.36,804.51,-250.1,-24.27,-12.1,-106.71,-142.59,6.93,-11.89
2481374,498_1,0.3555,-24.12,-333.97,-288.37,134.88,-4.31,75.4,43.44,-27.41,6.86,-119.93,118.84,-102.4,1049.95,150.79,13.17,-111.96,-15.04,-120.62,179.81,-242.58,202.08,-109.04,-6.03,-58.86,-387.29,-6.69,2.09,13.32,-53.69,-219.74,350.01,491.23,-159.72,-22.57,-11.51,-101.29,-136.01,19.86,-14.31
2481375,498_1,0.3583,-16.52,-275.44,-235.54,115.03,12.71,78.86,19.14,-23.07,5.69,-107.91,108.6,-75.61,1063.49,339.94,95.81,-105.24,-27.33,-115.55,183.84,-226.17,175.12,-118.42,-19.93,-30.35,-387.62,2.11,-1.52,5.41,-5.27,-226.4,312.99,228.44,-74.49,-20.53,-10.99,-94.16,-126.05,32.27,-15.78
2481376,498_1,0.3611,-3.53,-238.6,-198.73,94.21,29.69,82.94,-2.93,-18.06,4.38,-95.26,99.35,-51.4,1085.36,484.9,174.13,-96.39,-39.13,-107.96,193.07,-242.48,180.4,-130.5,-32.81,-8.48,-388.06,7.94,-3.73,0.67,40.25,-220.73,187.6,34.47,-7.48,-19.06,-10.46,-86.54,-114.5,43.74,-15.25
2481377,498_1,0.3639,14.0,-249.14,-199.03,74.62,45.94,86.75,-20.77,-12.51,2.96,-83.3,92.31,-33.75,1107.04,547.45,229.61,-86.47,-49.84,-98.3,206.43,-275.5,202.94,-144.26,-44.28,5.73,-389.02,10.99,-4.78,-1.92,78.34,-204.76,39.52,-88.14,36.31,-18.86,-9.68,-79.88,-103.18,54.04,-11.75
2481378,498_1,0.3667,34.95,-317.92,-245.43,58.07,60.64,89.05,-33.2,-6.65,1.48,-73.04,88.19,-24.72,1114.78,508.28,251.89,-76.55,-58.9,-87.42,221.43,-311.09,229.89,-158.6,-53.86,13.2,-390.9,12.06,-5.28,-3.27,106.59,-181.24,-86.22,-149.66,58.36,-20.31,-8.28,-75.58,-93.61,63.14,-4.73
2481379,498_1,0.3694,57.87,-438.09,-332.8,45.75,72.88,88.51,-39.86,-0.91,0.04,-65.22,87.04,-24.22,1097.42,370.97,239.97,-67.59,-65.88,-76.42,234.79,-337.27,250.79,-172.54,-61.11,16.54,-394.03,12.46,-6.18,-3.88,124.77,-153.24,-168.56,-168.45,64.27,-23.45,-5.93,-74.61,-86.82,71.13,5.64
2481380,498_1,0.3722,80.96,-586.91,-443.45,38.21,81.84,84.07,-41.11,4.1,-1.2,-60.26,88.3,-30.29,1051.19,160.61,200.61,-60.28,-70.5,-66.6,243.15,-344.55,257.73,-185.24,-65.61,19.44,-398.58,13.67,-8.59,-3.8,134.48,-123.8,-207.13,-165.47,61.24,-27.92,-2.42,-77.32,-83.19,78.13,18.41
2481381,498_1,0.375,102.17,-732.23,-552.39,35.41,86.85,75.36,-37.9,7.53,-2.04,-58.4,91.01,-39.84,980.25,-82.45,145.14,-55.12,-72.71,-59.14,243.95,-326.91,245.93,-196.16,-67.16,25.69,-404.54,17.03,-13.51,-2.62,138.49,-95.65,-214.72,-159.12,55.9,-33.08,2.11,-83.17,-82.57,84.14,31.82
2481382,498_1,0.3778,119.43,-841.38,-634.39,36.88,87.54,63.0,-31.55,8.47,-2.25,-59.67,94.03,-49.6,893.62,-311.98,85.61,-52.39,-72.59,-54.93,236.0,-282.59,214.2,-204.99,-65.8,38.01,-411.78,23.49,-21.61,0.28,140.11,-71.02,-208.73,-161.39,52.83,-38.13,7.21,-90.73,-84.42,88.94,43.55
2481383,498_1,0.3806,131.03,-889.72,-670.56,41.92,83.87,48.56,-23.5,6.06,-1.6,-63.96,96.39,-56.91,801.07,-486.01,31.89,-52.24,-70.34,-54.33,219.89,-214.36,164.83,-211.7,-61.88,57.25,-420.07,33.27,-32.93,5.47,142.54,-51.57,-204.27,-176.06,53.9,-42.26,12.19,-97.82,-88.09,92.07,51.02
2481384,498_1,0.3833,136.05,-866.29,-652.68,49.59,76.09,34.3,-15.22,-0.2,0.02,-70.88,97.37,-60.32,709.94,-575.45,-10.06,-54.68,-66.17,-57.11,197.85,-128.83,102.98,-216.53,-56.01,81.84,-429.13,45.72,-46.72,13.23,148.32,-38.25,-210.26,-199.17,58.39,-44.82,16.28,-101.86,-92.92,92.98,51.87
2481385,498_1,0.3861,134.75,-775.21,-584.03,58.85,64.75,22.6,-7.98,-10.26,2.61,-79.79,96.68,-59.67,624.15,-569.34,-38.29,-59.51,-60.27,-62.57,173.39,-35.48,35.72,-220.04,-48.88,107.85,-438.66,59.26,-61.29,23.31,158.77,-31.21,-228.43,-221.09,63.76,-45.51,18.87,-100.47,-98.39,91.18,44.42
2481386,498_1,0.3889,128.7,-632.91,-477.21,68.53,50.65,15.4,-2.75,-23.4,5.99,-89.79,94.43,-55.85,545.13,-475.93,-53.96,-66.24,-52.83,-69.74,150.57,54.71,-29.0,-222.97,-41.2,129.68,-448.36,71.51,-74.13,35.06,173.66,-29.62,-254.47,-229.73,66.66,-44.38,19.7,-92.09,-104.06,86.45,28.06
